id,restaurant_name,address,lat,lng,rating,closing_time,hours_of_operation,closing_hour,peak_surplus_day,peak_surplus_kg
sb-ChIJMwghRwoU6YAR,Shoreline Cafe,"801 Shoreline Dr, Santa Barbara, CA 93109, USA",34.402631,-119.697959,4.4,6:00 PM,Monday: 9:00 AM – 5:30 PM | Tuesday: 9:00 AM – 5:30 PM | Wednesday: 9:00 AM – 5:30 PM | Thursday: 9:00 AM – 5:30 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 8:00 AM – 6:00 PM | Sunday: 8:00 AM – 5:30 PM,18.0,Sunday,41.28
sb-ChIJLYU2amg_6YAR,Hana Kitchen - Isla Vista,"6558 Pardall Rd, Isla Vista, CA 93117, USA",34.4132625,-119.856487,4.0,12:00 AM,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 12:00 AM | Saturday: 11:00 AM – 12:00 AM | Sunday: 11:00 AM – 10:00 PM,0.0,Sunday,45.38
sb-ChIJN4zxAGoV6YAR,Secret Bao,"1201 Anacapa St, Santa Barbara, CA 93101, USA",34.4243818,-119.7035713,4.7,2:30 PM,"Monday: Closed | Tuesday: Closed | Wednesday: 11:30 AM – 2:30 PM, 5:00 – 9:00 PM | Thursday: 11:30 AM – 2:30 PM, 5:00 – 9:00 PM | Friday: 11:30 AM – 2:30 PM, 5:00 – 9:30 PM | Saturday: 11:30 AM – 2:30 PM, 5:00 – 9:30 PM | Sunday: 11:30 AM – 2:30 PM, 5:00 – 9:00 PM",14.5,Sunday,41.69
sb-ChIJGT01gPUT6YAR,Elubia's Kitchen Food Truck at Santa Barbara Cider Company,"325 Rutherford St Suite D, Goleta, CA 93117, USA",34.4347064,-119.8257806,4.4,8:00 PM,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: 4:50 – 8:00 PM | Friday: 4:50 – 8:00 PM | Saturday: 4:50 – 8:00 PM | Sunday: Closed,20.0,Sunday,35.45
sb-ChIJPWcYNgAT6YAR,Gracie,"107 Harbor Way, Santa Barbara, CA 93109, USA",34.4042316,-119.6940288,4.7,8:00 PM,Monday: 11:00 AM – 8:00 PM | Tuesday: 11:00 AM – 8:00 PM | Wednesday: 11:00 AM – 8:00 PM | Thursday: 11:00 AM – 8:00 PM | Friday: 11:00 AM – 8:00 PM | Saturday: 9:00 AM – 8:00 PM | Sunday: 9:00 AM – 8:00 PM,20.0,Sunday,36.09
sb-ChIJD7VyQp4T6YAR,Little Mountain,"516 San Ysidro Rd Unit A, Montecito, CA 93108, USA",34.43738099999999,-119.6313138,4.7,9:00 PM,Monday: 5:00 – 9:00 PM | Tuesday: Closed | Wednesday: 5:00 – 9:00 PM | Thursday: 5:00 – 9:00 PM | Friday: 5:00 – 9:00 PM | Saturday: 5:00 – 9:00 PM | Sunday: 5:00 – 9:00 PM,21.0,Sunday,31.11
sb-ChIJKwZmQpsT6YAR,Rosales Mexican Restaurant,"827 E Montecito St, Santa Barbara, CA 93103, USA",34.424281,-119.6833216,4.4,9:00 PM,Monday: 9:00 AM – 8:30 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 8:30 PM,21.0,Sunday,30.71
sb-ChIJMa3AI5oT6YAR,Your Place Restaurant,"22 N Milpas St A, Santa Barbara, CA 93103, USA",34.4223553,-119.6794833,4.3,9:30 PM,Monday: 4:00 – 9:00 PM | Tuesday: 11:30 AM – 9:00 PM | Wednesday: 11:30 AM – 9:00 PM | Thursday: 11:30 AM – 9:00 PM | Friday: 11:30 AM – 9:30 PM | Saturday: 11:30 AM – 9:30 PM | Sunday: 11:30 AM – 9:00 PM,21.5,Sunday,28.78
sb-ChIJE5gNoYcU6YAR,Crushcakes & Cafe,"1315 Anacapa St, Santa Barbara, CA 93101, USA",34.4256758,-119.7052761,4.3,4:00 PM,Monday: 7:30 AM – 4:00 PM | Tuesday: 7:30 AM – 4:00 PM | Wednesday: 7:30 AM – 4:00 PM | Thursday: 7:30 AM – 4:00 PM | Friday: 7:30 AM – 4:00 PM | Saturday: 7:30 AM – 4:00 PM | Sunday: 7:30 AM – 4:00 PM,16.0,Sunday,41.04
sb-ChIJNRFtPjwT6YAR,Kim's Service Department,"418 State St Suite C, Santa Barbara, CA 93101, USA",34.41652699999999,-119.6945756,0.0,1:00 AM,Monday: 11:00 AM – 1:00 AM | Tuesday: 11:00 AM – 1:00 AM | Wednesday: 11:00 AM – 1:00 AM | Thursday: 11:00 AM – 1:00 AM | Friday: 11:00 AM – 1:00 AM | Saturday: 11:00 AM – 1:00 AM | Sunday: 11:00 AM – 1:00 AM,1.0,Sunday,50.26
sb-ChIJCwozQ1QV6YAR,Corazón Comedor,"29 E Victoria St, Santa Barbara, CA 93101, USA",34.4252374,-119.7049965,4.6,2:30 PM,"Monday: Closed | Tuesday: 9:00 AM – 2:30 PM, 4:30 – 8:30 PM | Wednesday: 9:00 AM – 2:30 PM, 4:30 – 8:30 PM | Thursday: 9:00 AM – 2:30 PM, 4:30 – 8:30 PM | Friday: 9:00 AM – 2:30 PM, 4:30 – 9:00 PM | Saturday: 8:00 AM – 2:30 PM, 4:30 – 9:00 PM | Sunday: 8:00 AM – 2:30 PM, 4:30 – 8:30 PM",14.5,Sunday,41.55
sb-ChIJEZuQhHsU6YAR,Mel's Bar & Grill,"209 W Carrillo St, Santa Barbara, CA 93101, USA",34.4189859,-119.7042177,4.3,1:30 AM,Monday: 12:00 PM – 12:00 AM | Tuesday: 10:00 AM – 1:00 AM | Wednesday: 10:00 AM – 1:00 AM | Thursday: 12:00 PM – 1:00 AM | Friday: 10:00 AM – 1:30 AM | Saturday: 10:00 AM – 1:30 AM | Sunday: 10:00 AM – 12:30 AM,1.5,Sunday,45.36
sb-ChIJD9b5goYT6YAR,Third Window Brewing Santa Barbara,"406 E Haley St #3, Santa Barbara, CA 93101, USA",34.4209742,-119.6904425,4.7,10:00 PM,Monday: 11:30 AM – 10:00 PM | Tuesday: 11:30 AM – 10:00 PM | Wednesday: 11:30 AM – 10:00 PM | Thursday: 11:30 AM – 10:00 PM | Friday: 11:30 AM – 10:00 PM | Saturday: 11:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,22.0,Friday,27.96
sb-ChIJObf7ZaVA6YAR,Ca'Dario Goleta,"250 Storke Rd #B, Goleta, CA 93117, USA",34.4295111,-119.8693611,4.2,9:00 PM,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 11:00 AM – 9:00 PM | Saturday: 11:00 AM – 9:00 PM | Sunday: 4:00 – 9:00 PM,21.0,Sunday,30.48
sb-ChIJJ6MLqVs_6YAR,IV Pizza Pub,"6533 Trigo Rd Ste 108, Isla Vista, CA 93117, USA",34.4108946,-119.8553891,4.7,12:00 AM,Monday: 4:00 – 11:00 PM | Tuesday: 4:00 – 11:00 PM | Wednesday: 4:00 – 11:00 PM | Thursday: 4:00 PM – 12:00 AM | Friday: 11:00 AM – 12:00 AM | Saturday: 11:00 AM – 12:00 AM | Sunday: 11:00 AM – 10:00 PM,0.0,Sunday,46.41
sb-ChIJCevLKAZB6YAR,Rinkside Cafe,"6985 Santa Felicia Dr, Goleta, CA 93117, USA",34.4258544,-119.871381,4.6,10:00 PM,Monday: 11:30 AM – 11:00 PM | Tuesday: 11:30 AM – 11:00 PM | Wednesday: 11:30 AM – 11:00 PM | Thursday: 11:30 AM – 12:00 AM | Friday: 11:30 AM – 12:00 AM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 11:00 PM,22.0,Friday,27.85
sb-ChIJNy1MWwBB6YAR,Zapp Thai food truck,"51 Santa Felicia Dr, Goleta, CA 93117, USA",34.4321694,-119.876222,4.9,8:00 PM,"Monday: Closed | Tuesday: 4:30 – 8:00 PM | Wednesday: 4:30 – 8:00 PM | Thursday: 11:30 AM – 2:30 PM, 4:30 – 8:00 PM | Friday: 11:30 AM – 2:30 PM, 4:30 – 8:00 PM | Saturday: 12:00 – 8:00 PM | Sunday: 12:00 – 7:30 PM",20.0,Sunday,36.67
sb-ChIJJ1-GjVEV6YAR,Lunchbox,"3400 Calle Real, Santa Barbara, CA 93105, USA",34.4307246,-119.735418,4.8,6:00 PM,Monday: 6:00 AM – 6:00 PM | Tuesday: 6:00 AM – 6:00 PM | Wednesday: 6:00 AM – 6:00 PM | Thursday: 6:00 AM – 6:00 PM | Friday: Closed | Saturday: 6:00 AM – 6:00 PM | Sunday: 6:00 AM – 6:00 PM,18.0,Sunday,41.78
sb-ChIJL6kZZ8QT6YAR,SB Biergarten,"11 Anacapa St, Santa Barbara, CA 93101, USA",34.4133227,-119.688799,4.4,11:00 PM,Monday: 11:00 AM – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 10:00 PM,23.0,Monday,26.27
sb-ChIJM5YZN7BA6YAR,Choppa Poke,"7000 Hollister Ave #102, Goleta, CA 93117, USA",34.4305677,-119.87237,4.4,9:00 PM,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 11:00 AM – 9:00 PM | Saturday: 11:30 AM – 9:00 PM | Sunday: 11:30 AM – 8:30 PM,21.0,Sunday,30.71
sb-ChIJD53Z9V8V6YAR,Validation Ale - Annex,"2840 De La Vina St suite d, Santa Barbara, CA 93105, USA",34.4374729,-119.7265641,4.4,10:00 PM,Monday: 11:30 AM – 8:30 PM | Tuesday: 11:30 AM – 8:30 PM | Wednesday: 11:30 AM – 8:30 PM | Thursday: 11:30 AM – 10:00 PM | Friday: 11:30 AM – 10:00 PM | Saturday: 11:30 AM – 10:00 PM | Sunday: 10:00 AM – 8:30 PM,22.0,Friday,27.67
sb-ChIJG7ANuvUT6YAR,Sushi Go Go,"119 Harbor Way STE B, Santa Barbara, CA 93109, USA",34.4039725,-119.6932273,4.3,6:30 PM,Monday: 11:30 AM – 6:30 PM | Tuesday: 11:30 AM – 6:30 PM | Wednesday: 11:30 AM – 6:30 PM | Thursday: 11:30 AM – 6:30 PM | Friday: 11:30 AM – 6:30 PM | Saturday: 11:30 AM – 6:30 PM | Sunday: 11:30 AM – 6:30 PM,18.5,Sunday,41.22
sb-ChIJNUnlCYgT6YAR,Santa Barbara Craft Ramen,"436 State St, Santa Barbara, CA 93101, USA",34.41684130000001,-119.6952286,4.4,10:30 PM,"Monday: 11:30 AM – 2:30 PM, 4:30 – 9:30 PM | Tuesday: 11:30 AM – 2:30 PM, 4:30 – 9:30 PM | Wednesday: 11:30 AM – 2:30 PM, 4:30 – 9:30 PM | Thursday: 11:30 AM – 2:30 PM, 4:30 – 9:30 PM | Friday: 12:00 – 10:30 PM | Saturday: 12:00 – 10:30 PM | Sunday: 12:00 – 9:00 PM",22.5,Friday,26.73
sb-ChIJI7uQUyQ_6YAR,Su’s Bowl 苏大碗,"901 Embarcadero del Mar #100, Isla Vista, CA 93117, USA",34.4130069,-119.8574251,3.8,9:00 PM,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 11:00 AM – 9:00 PM | Saturday: 11:00 AM – 9:00 PM | Sunday: 11:00 AM – 9:00 PM,21.0,Sunday,30.05
sb-ChIJKYnFMHlA6YAR,Pepe's Mexican Restaurant,"254 Orange Ave, Goleta, CA 93117, USA",34.4351314,-119.8287202,4.4,9:00 PM,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 11:00 AM – 9:00 PM | Saturday: 10:30 AM – 9:00 PM | Sunday: 9:00 AM – 9:00 PM,21.0,Sunday,30.71
sb-ChIJGfHjtNgU6YAR,Tee-Off Restaurant and Lounge,"3627 State St, Santa Barbara, CA 93105, USA",34.4400608,-119.7413485,4.5,11:00 PM,Monday: 4:00 – 10:00 PM | Tuesday: 4:00 – 10:00 PM | Wednesday: 4:00 – 10:00 PM | Thursday: 4:00 – 10:00 PM | Friday: 4:00 – 11:00 PM | Saturday: 4:00 – 11:00 PM | Sunday: 3:00 – 9:00 PM,23.0,Monday,26.21
sb-ChIJFZsZIQAT6YAR,Nick The Greek,"508 State St, Santa Barbara, CA 93101, USA",34.4171204,-119.6957341,4.7,12:00 AM,Monday: 11:00 AM – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: Closed | Friday: 11:00 AM – 12:00 AM | Saturday: 11:00 AM – 12:00 AM | Sunday: 11:00 AM – 10:00 PM,0.0,Sunday,46.41
sb-ChIJM1O9dXgU6YAR,The Palace Grill,"8 E Cota St, Santa Barbara, CA 93101, USA",34.4179711,-119.6962514,4.7,10:00 PM,Monday: 5:00 – 9:00 PM | Tuesday: Closed | Wednesday: 5:00 – 9:00 PM | Thursday: 5:00 – 9:00 PM | Friday: 5:00 – 10:00 PM | Saturday: 5:00 – 10:00 PM | Sunday: 5:00 – 9:00 PM,22.0,Friday,27.96
sb-ChIJF62R4XgU6YAR,Pascucci,"1230-A State St, Santa Barbara, CA 93101, USA",34.4242954,-119.7053091,4.0,9:30 PM,Monday: 12:00 – 8:30 PM | Tuesday: 12:00 – 8:30 PM | Wednesday: 12:00 – 8:30 PM | Thursday: 12:00 – 8:30 PM | Friday: 12:00 – 9:30 PM | Saturday: 12:00 – 9:30 PM | Sunday: 12:00 – 8:30 PM,21.5,Friday,28.5
sb-ChIJTToMzXxA6YAR,Cajun Kitchen Cafe,"6025 Calle Real, Goleta, CA 93117, USA",34.4410564,-119.831504,4.6,2:00 PM,Monday: 7:00 AM – 2:00 PM | Tuesday: 7:00 AM – 2:00 PM | Wednesday: 7:00 AM – 2:00 PM | Thursday: 7:00 AM – 2:00 PM | Friday: 7:00 AM – 2:00 PM | Saturday: 7:00 AM – 2:00 PM | Sunday: 7:00 AM – 2:00 PM,14.0,Sunday,41.65
sb-ChIJ_eaTWX0U6YAR,Empty Bowl Gourmet Noodle Bar,"38 W Victoria St #109, Santa Barbara, CA 93101, USA",34.4236051,-119.7070242,4.3,9:00 PM,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 11:00 AM – 9:00 PM | Saturday: 11:00 AM – 9:00 PM | Sunday: 11:00 AM – 9:00 PM,21.0,Sunday,30.59
sb-ChIJVxXmSAAV6YAR,Mission City Sandwich Shop,"1826 Cliff Dr Suite A, Santa Barbara, CA 93109, USA",34.4017408,-119.7213835,4.9,4:00 PM,Monday: Closed | Tuesday: 11:00 AM – 4:00 PM | Wednesday: 11:00 AM – 4:00 PM | Thursday: 11:00 AM – 4:00 PM | Friday: 11:00 AM – 4:00 PM | Saturday: 11:00 AM – 4:00 PM | Sunday: 11:00 AM – 4:00 PM,16.0,Sunday,41.83
sb-ChIJYQ1M9OkU6YAR,Crocodile Restaurant & Bar,"2819 State St, Santa Barbara, CA 93105, USA",34.4383594,-119.7250889,4.3,9:30 PM,Monday: 8:00 AM – 9:30 PM | Tuesday: 8:00 AM – 9:30 PM | Wednesday: 8:00 AM – 9:30 PM | Thursday: 8:00 AM – 9:30 PM | Friday: 8:00 AM – 9:30 PM | Saturday: 8:00 AM – 9:30 PM | Sunday: 8:00 AM – 9:30 PM,21.5,Sunday,28.78
sb-ChIJbRO4R40T6YAR,Longboard's Grill,"210 Stearns Wharf, Santa Barbara, CA 93101, USA",34.4104753,-119.6868426,3.7,9:00 PM,Monday: 11:00 AM – 8:30 PM | Tuesday: 11:00 AM – 8:30 PM | Wednesday: 11:00 AM – 8:30 PM | Thursday: 11:00 AM – 8:30 PM | Friday: 11:00 AM – 9:00 PM | Saturday: 11:00 AM – 9:00 PM | Sunday: 11:00 AM – 9:00 PM,21.0,Sunday,29.96
sb-ChIJd-H40Y4U6YAR,IHOP,"1701 State St, Santa Barbara, CA 93101, USA",34.4279697,-119.7113146,4.3,10:00 PM,Monday: 7:00 AM – 10:00 PM | Tuesday: 7:00 AM – 10:00 PM | Wednesday: 7:00 AM – 10:00 PM | Thursday: 7:00 AM – 10:00 PM | Friday: 7:00 AM – 10:00 PM | Saturday: 7:00 AM – 10:00 PM | Sunday: 7:00 AM – 10:00 PM,22.0,Friday,27.59
sb-ChIJU33gJlcV6YAR,Olio e Limone Ristorante,"11 W Victoria St Ste. 17, Santa Barbara, CA 93101, USA",34.4237588,-119.7061916,4.4,2:00 PM,"Monday: 11:30 AM – 2:00 PM, 5:00 – 9:00 PM | Tuesday: 11:30 AM – 2:00 PM, 5:00 – 9:00 PM | Wednesday: 11:30 AM – 2:00 PM, 5:00 – 9:00 PM | Thursday: 11:30 AM – 2:00 PM, 5:00 – 9:00 PM | Friday: 11:30 AM – 2:00 PM, 5:00 – 9:30 PM | Saturday: 11:30 AM – 2:00 PM, 5:00 – 9:30 PM | Sunday: 5:00 – 9:00 PM",14.0,Sunday,41.39
sb-ChIJVVX-M3wU6YAR,The Copper - Cafe & Restaurant,"1031 State St, Santa Barbara, CA 93101, USA",34.422101,-119.703154,4.2,9:00 PM,"Monday: 11:00 AM – 2:30 PM, 4:30 – 9:00 PM | Tuesday: 11:00 AM – 2:30 PM, 4:30 – 9:00 PM | Wednesday: 11:00 AM – 2:30 PM, 4:30 – 9:00 PM | Thursday: 11:00 AM – 2:30 PM, 4:30 – 9:00 PM | Friday: 11:00 AM – 9:00 PM | Saturday: 11:00 AM – 9:00 PM | Sunday: 11:00 AM – 9:00 PM",21.0,Sunday,30.48
sb-ChIJ_4lfy5QT6YAR,Oakberry Acai Bowls Food Truck | Santa Barbara,"120 E Yanonali St, Santa Barbara, CA 93101, USA",34.4155259,-119.6895826,4.6,4:00 PM,Monday: Closed | Tuesday: Closed | Wednesday: 10:00 AM – 4:00 PM | Thursday: 10:00 AM – 4:00 PM | Friday: 10:00 AM – 4:00 PM | Saturday: 10:00 AM – 4:00 PM | Sunday: 10:00 AM – 4:00 AM,16.0,Sunday,41.43
sb-ChIJdStxFmEU6YAR,La Bella Rosa Bakery,"1411 San Andres St, Santa Barbara, CA 93101, USA",34.4180416,-119.7155485,4.3,7:00 PM,Monday: 5:30 AM – 7:00 PM | Tuesday: 5:30 AM – 7:00 PM | Wednesday: 5:30 AM – 7:00 PM | Thursday: 5:30 AM – 7:00 PM | Friday: 5:30 AM – 7:00 PM | Saturday: 5:30 AM – 7:00 PM | Sunday: 5:30 AM – 3:00 PM,19.0,Sunday,41.28
sb-ChIJa4Il_IkT6YAR,The Brewhouse,"229 W Montecito St, Santa Barbara, CA 93101, USA",34.4120154,-119.6957497,4.5,10:00 PM,Monday: 4:00 – 8:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 11:00 AM – 10:00 PM | Saturday: 11:00 AM – 10:00 PM | Sunday: 11:00 AM – 8:00 PM,22.0,Friday,27.76
sb-ChIJXd59-LgV6YAR,Taqueria Santa Barbara,"1213 State St suite a, Santa Barbara, CA 93101, USA",34.4234333,-119.7052658,4.1,8:00 PM,Monday: 11:00 AM – 8:00 PM | Tuesday: 11:00 AM – 8:00 PM | Wednesday: 11:00 AM – 8:00 PM | Thursday: 11:00 AM – 8:00 PM | Friday: 11:00 AM – 8:00 PM | Saturday: 11:00 AM – 8:00 PM | Sunday: 11:00 AM – 8:00 PM,20.0,Sunday,34.93
sb-ChIJb_HZUAAT6YAR,Happy Cat Eats,"23 E Cabrillo Blvd, Santa Barbara, CA 93101, USA",34.4130253,-119.6886868,4.7,7:30 PM,Monday: 8:00 AM – 6:30 PM | Tuesday: 8:00 AM – 6:30 PM | Wednesday: 8:00 AM – 6:30 PM | Thursday: 8:00 AM – 6:30 PM | Friday: 8:00 AM – 7:30 PM | Saturday: 8:00 AM – 7:30 PM | Sunday: 8:00 AM – 6:30 PM,19.5,Sunday,39.15
sb-ChIJTYmdkI4T6YAR,Brass Bear Funk Zone,"28 Anacapa St unit e, Santa Barbara, CA 93101, USA",34.4142488,-119.6885277,4.5,9:00 PM,Monday: Closed | Tuesday: Closed | Wednesday: 12:00 – 8:00 PM | Thursday: 12:00 – 8:30 PM | Friday: 12:00 – 9:00 PM | Saturday: 12:00 – 9:00 PM | Sunday: 11:00 AM – 8:00 PM,21.0,Sunday,30.83
sb-ChIJU6JMyxcV6YAR,Little Heart Cafecito,"38 W Victoria St Suite 121, Santa Barbara, CA 93101, USA",34.4235397,-119.7070772,4.1,8:00 PM,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,20.0,Sunday,34.93
sb-ChIJTX9ZA2k_6YAR,Spudnuts Donuts Isla Vista,"6530 Seville Rd UNIT 101, Isla Vista, CA 93117, USA",34.4119196,-119.8548174,4.4,8:00 PM,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,20.0,Sunday,35.45
sb-ChIJ_dfGh3BA6YAR,The Nugget of Goleta,"5687 Calle Real, Goleta, CA 93117, USA",34.440837,-119.8230687,4.4,8:30 PM,Monday: 11:00 AM – 8:00 PM | Tuesday: 11:00 AM – 8:30 PM | Wednesday: 11:00 AM – 8:30 PM | Thursday: 11:00 AM – 8:30 PM | Friday: 11:00 AM – 9:00 PM | Saturday: 11:00 AM – 8:30 PM | Sunday: 10:00 AM – 8:00 PM,20.5,Sunday,32.96
sb-ChIJV4rFurE_6YAR,Kin Bakeshop,"199 S Turnpike Rd Suite 103, Santa Barbara, CA 93111, USA",34.4368706,-119.7898954,4.8,4:00 PM,Monday: 9:30 AM – 4:00 PM | Tuesday: 9:30 AM – 4:00 PM | Wednesday: 9:30 AM – 4:00 PM | Thursday: 9:30 AM – 4:00 PM | Friday: 9:30 AM – 4:00 PM | Saturday: 9:30 AM – 4:00 PM | Sunday: 9:30 AM – 4:00 PM,16.0,Sunday,41.69
sb-ChIJ_Q4MBogT6YAR,Hana Kitchen - Santa Barbara Downtown,"503 State St, Santa Barbara, CA 93101, USA",34.4167916,-119.6958944,4.0,12:00 AM,Monday: 10:30 AM – 12:00 AM | Tuesday: 10:30 AM – 12:00 AM | Wednesday: 10:30 AM – 12:00 AM | Thursday: 10:30 AM – 12:00 PM | Friday: 10:30 AM – 12:00 AM | Saturday: 10:30 AM – 12:00 AM | Sunday: 10:30 AM – 12:00 AM,0.0,Sunday,45.38
sb-ChIJbYGZWrpZwokR,Baskin-Robbins,"3611 1/2 State St, Santa Barbara, CA 93105, USA",34.4400725,-119.7408156,3.8,9:00 PM,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 11:00 AM – 9:00 PM | Saturday: 11:00 AM – 9:00 PM | Sunday: 11:00 AM – 9:00 PM,21.0,Sunday,30.05
sb-ChIJX2eLwQYV6YAR,Saint Bibiana,"17 W Ortega St, Santa Barbara, CA 93101, USA",34.417947,-119.6984853,4.8,9:00 PM,Monday: Closed | Tuesday: Closed | Wednesday: 2:00 – 9:00 PM | Thursday: 2:00 – 9:00 PM | Friday: 2:00 – 9:00 PM | Saturday: 2:00 – 9:00 PM | Sunday: 2:00 – 8:30 PM,21.0,Sunday,31.26
sb-ChIJX9eo4lgT6YAR,Alma Fonda Fina,"1024 Coast Village Rd Ste. A, Santa Barbara, CA 93108, USA",34.4228269,-119.6518604,4.6,9:00 PM,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 11:00 AM – 9:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: 8:00 AM – 9:00 PM,21.0,Sunday,30.95
